page,index,province,city,xkz_num,company_name,industry,valid_period,publish_date,mgmt_type,pdf_filename,file_size,status,detail_url,download_url
1,7,吉林省,长春市,9122010166870813XD001Y,中国石油天然气股份有限公司吉林长春销售分公司霍林河加油站,机动车燃油零售,2023-07-03至2028-07-02,2023-04-18,简化管理,中国石油天然气股份有限公司吉林长春销售分公司霍林河加油站_9122010166870813XD001Y_排污许可证副本.pdf,7359393,SUCCESS,https://permit.mee.gov.cn/perxxgkinfo/xkgkAction!xkgk.action?xkgk=getxxgkContent&dataid=1cf355342c93483bb2636a840902d60b,https://permit.mee.gov.cn/perxxgkinfo/syssb/wysb/hpsp/hpsp-company-sewage!showImage.action?dataid=1cf355342c93483bb2636a840902d60b
1,8,吉林省,长春市,912201016977938046001Y,中国石油天然气股份有限公司吉林长春销售分公司基隆路加油站,机动车燃油零售,2023-07-03至2028-07-02,2023-04-13,简化管理,中国石油天然气股份有限公司吉林长春销售分公司基隆路加油站_912201016977938046001Y_排污许可证副本.pdf,6717915,SUCCESS,https://permit.mee.gov.cn/perxxgkinfo/xkgkAction!xkgk.action?xkgk=getxxgkContent&dataid=3027bbe26ab04da383068c3d7f1973eb,https://permit.mee.gov.cn/perxxgkinfo/syssb/wysb/hpsp/hpsp-company-sewage!showImage.action?dataid=3027bbe26ab04da383068c3d7f1973eb
1,9,吉林省,延边朝鲜族自治州,91222404MA13X3DD9T001P,吉林紫金铜业有限公司,铜冶炼,2025-12-20至2030-12-19,2025-11-24,重点管理,吉林紫金铜业有限公司_91222404MA13X3DD9T001P_排污许可证副本.pdf,11701108,SUCCESS,https://permit.mee.gov.cn/perxxgkinfo/xkgkAction!xkgk.action?xkgk=getxxgkContent&dataid=86f3b664d4e6489a8c4fea63b8535b5b,https://permit.mee.gov.cn/perxxgkinfo/syssb/wysb/hpsp/hpsp-company-sewage!showImage.action?dataid=86f3b664d4e6489a8c4fea63b8535b5b
1,10,吉林省,延边朝鲜族自治州,54222404768985898H001U,珲春市河南街道新明村村民委员会,食用植物油加工,2026-06-24至2031-06-23,2026-06-24,简化管理,珲春市河南街道新明村村民委员会_54222404768985898H001U_排污许可证副本.pdf,9064823,SUCCESS,https://permit.mee.gov.cn/perxxgkinfo/xkgkAction!xkgk.action?xkgk=getxxgkContent&dataid=c8a88ce55b224fceb80c0883b7a50bd3,https://permit.mee.gov.cn/perxxgkinfo/syssb/wysb/hpsp/hpsp-company-sewage!showImage.action?dataid=c8a88ce55b224fceb80c0883b7a50bd3
2,1,吉林省,吉林市,91220284MA16XA300U001Q,吉林省吉旺农业科技开发有限公司,有机肥料及微生物肥料制造,2026-08-23至2031-08-22,2026-08-04,简化管理,吉林省吉旺农业科技开发有限公司_91220284MA16XA300U001Q_排污许可证副本.pdf,7791071,SUCCESS,https://permit.mee.gov.cn/perxxgkinfo/xkgkAction!xkgk.action?xkgk=getxxgkContent&dataid=7c4ef213cee24975a7a583139c9583da,https://permit.mee.gov.cn/perxxgkinfo/syssb/wysb/hpsp/hpsp-company-sewage!showImage.action?dataid=7c4ef213cee24975a7a583139c9583da
2,2,吉林省,吉林市,91220201569981093X001U,吉林省梓楗新型建材股份有限公司,建筑陶瓷制品制造,2026-08-25至2031-08-24,2026-06-29,简化管理,吉林省梓楗新型建材股份有限公司_91220201569981093X001U_排污许可证副本.pdf,11868448,SUCCESS,https://permit.mee.gov.cn/perxxgkinfo/xkgkAction!xkgk.action?xkgk=getxxgkContent&dataid=b25e3b1ebda04a41b213ca6a5892463a,https://permit.mee.gov.cn/perxxgkinfo/syssb/wysb/hpsp/hpsp-company-sewage!showImage.action?dataid=b25e3b1ebda04a41b213ca6a5892463a
2,3,吉林省,长春市,91220101123998499H005Q,中国石油天然气股份有限公司吉林长春销售分公司梧桐加油站,机动车燃油零售,2025-12-10至2030-12-09,2025-12-10,简化管理,中国石油天然气股份有限公司吉林长春销售分公司梧桐加油站_91220101123998499H005Q_排污许可证副本.pdf,7529742,SUCCESS,https://permit.mee.gov.cn/perxxgkinfo/xkgkAction!xkgk.action?xkgk=getxxgkContent&dataid=d14a59b0485f47509164b1d64063240d,https://permit.mee.gov.cn/perxxgkinfo/syssb/wysb/hpsp/hpsp-company-sewage!showImage.action?dataid=d14a59b0485f47509164b1d64063240d
2,4,吉林省,长春市,9122010166870696XF001X,中国石油天然气股份有限公司吉林长春销售分公司净月潭加油站,机动车燃油零售,2023-07-16至2028-07-15,2023-05-15,简化管理,中国石油天然气股份有限公司吉林长春销售分公司净月潭加油站_9122010166870696XF001X_排污许可证副本.pdf,7512640,SUCCESS,https://permit.mee.gov.cn/perxxgkinfo/xkgkAction!xkgk.action?xkgk=getxxgkContent&dataid=72205ee493084758a5e967bf474c9990,https://permit.mee.gov.cn/perxxgkinfo/syssb/wysb/hpsp/hpsp-company-sewage!showImage.action?dataid=72205ee493084758a5e967bf474c9990
2,5,吉林省,吉林市,93220221MA0Y340W72001Q,吉林隆源恒成号水稻种植农民专业合作社,农产品初加工活动,2026-08-25至2031-08-24,2026-08-03,简化管理,吉林隆源恒成号水稻种植农民专业合作社_93220221MA0Y340W72001Q_排污许可证副本.pdf,6940663,SUCCESS,https://permit.mee.gov.cn/perxxgkinfo/xkgkAction!xkgk.action?xkgk=getxxgkContent&dataid=f974a35e86454e13948924e269fc47b4,https://permit.mee.gov.cn/perxxgkinfo/syssb/wysb/hpsp/hpsp-company-sewage!showImage.action?dataid=f974a35e86454e13948924e269fc47b4
2,6,吉林省,白城市,91220821559794024X001U,镇赉县第四粮库有限公司,谷物仓储,2023-06-24至2028-06-23,2023-04-06,简化管理,镇赉县第四粮库有限公司_91220821559794024X001U_排污许可证副本.pdf,7731077,SUCCESS,https://permit.mee.gov.cn/perxxgkinfo/xkgkAction!xkgk.action?xkgk=getxxgkContent&dataid=46e52edaac8240389f04cc2d8f6bb376,https://permit.mee.gov.cn/perxxgkinfo/syssb/wysb/hpsp/hpsp-company-sewage!showImage.action?dataid=46e52edaac8240389f04cc2d8f6bb376
2,7,吉林省,白城市,91220800696132684D001R,白城纯阳粮库有限责任公司,谷物仓储,2026-09-17至2031-09-16,2026-07-22,简化管理,白城纯阳粮库有限责任公司_91220800696132684D001R_排污许可证副本.pdf,8459149,SUCCESS,https://permit.mee.gov.cn/perxxgkinfo/xkgkAction!xkgk.action?xkgk=getxxgkContent&dataid=dc7319245bb64b77ab107c6772ddce47,https://permit.mee.gov.cn/perxxgkinfo/syssb/wysb/hpsp/hpsp-company-sewage!showImage.action?dataid=dc7319245bb64b77ab107c6772ddce47
2,8,吉林省,白城市,92220802MA16FXWJ5U001R,白城市洮北区宏仓农副产品收购,农产品初加工活动,2026-09-02至2031-09-01,2026-07-24,简化管理,白城市洮北区宏仓农副产品收购_92220802MA16FXWJ5U001R_排污许可证副本.pdf,8042084,SUCCESS,https://permit.mee.gov.cn/perxxgkinfo/xkgkAction!xkgk.action?xkgk=getxxgkContent&dataid=e355fa1b6d174892bfaee5e5c53eba32,https://permit.mee.gov.cn/perxxgkinfo/syssb/wysb/hpsp/hpsp-company-sewage!showImage.action?dataid=e355fa1b6d174892bfaee5e5c53eba32
2,9,吉林省,白城市,91220821559793304M001Q,镇赉县黑鱼泡粮库有限公司,谷物仓储,2023-06-24至2028-06-23,2023-04-24,简化管理,镇赉县黑鱼泡粮库有限公司_91220821559793304M001Q_排污许可证副本.pdf,7117725,SUCCESS,https://permit.mee.gov.cn/perxxgkinfo/xkgkAction!xkgk.action?xkgk=getxxgkContent&dataid=401c5ebd5621456faecbc88a1d56f974,https://permit.mee.gov.cn/perxxgkinfo/syssb/wysb/hpsp/hpsp-company-sewage!showImage.action?dataid=401c5ebd5621456faecbc88a1d56f974
2,10,吉林省,延边朝鲜族自治州,91220204MA17PQEH09001Q,吉林路达路桥工程有限公司,其他非金属矿物制品制造,2026-09-16至2031-09-15,2026-06-23,简化管理,吉林路达路桥工程有限公司_91220204MA17PQEH09001Q_排污许可证副本.pdf,9141686,SUCCESS,https://permit.mee.gov.cn/perxxgkinfo/xkgkAction!xkgk.action?xkgk=getxxgkContent&dataid=3ef7f809d6de4106ac15c004d1efd9e6,https://permit.mee.gov.cn/perxxgkinfo/syssb/wysb/hpsp/hpsp-company-sewage!showImage.action?dataid=3ef7f809d6de4106ac15c004d1efd9e6
3,1,吉林省,延边朝鲜族自治州,91222404662467971D001X,珲春正通经贸有限公司北环加油站,机动车燃油零售,2023-05-28至2028-05-27,2023-04-19,简化管理,珲春正通经贸有限公司北环加油站_91222404662467971D001X_排污许可证副本.pdf,7126684,SUCCESS,https://permit.mee.gov.cn/perxxgkinfo/xkgkAction!xkgk.action?xkgk=getxxgkContent&dataid=7ec4a4bb89b14ee6864f63022053540d,https://permit.mee.gov.cn/perxxgkinfo/syssb/wysb/hpsp/hpsp-company-sewage!showImage.action?dataid=7ec4a4bb89b14ee6864f63022053540d
3,2,吉林省,白城市,91220821598835861K001R,镇赉县金谷粮贸有限公司,谷物仓储,2026-08-02至2031-08-01,2026-07-27,简化管理,镇赉县金谷粮贸有限公司_91220821598835861K001R_排污许可证副本.pdf,6996949,SUCCESS,https://permit.mee.gov.cn/perxxgkinfo/xkgkAction!xkgk.action?xkgk=getxxgkContent&dataid=1f0c4fe6f0df449c8630904748c72b49,https://permit.mee.gov.cn/perxxgkinfo/syssb/wysb/hpsp/hpsp-company-sewage!showImage.action?dataid=1f0c4fe6f0df449c8630904748c72b49
3,3,吉林省,白城市,91220821081906639A001R,镇赉县国凯粮食收储有限公司,农产品初加工活动,2026-08-02至2031-08-01,2026-07-27,简化管理,镇赉县国凯粮食收储有限公司_91220821081906639A001R_排污许可证副本.pdf,6792476,SUCCESS,https://permit.mee.gov.cn/perxxgkinfo/xkgkAction!xkgk.action?xkgk=getxxgkContent&dataid=9dc9005af6884c8ca93e4245aa1a2a23,https://permit.mee.gov.cn/perxxgkinfo/syssb/wysb/hpsp/hpsp-company-sewage!showImage.action?dataid=9dc9005af6884c8ca93e4245aa1a2a23
3,4,吉林省,白城市,91220881MAD8QR636B001P,洮南绿源燃料有限公司,有机化学原料制造,2025-05-29至2030-05-28,2025-05-29,重点管理,洮南绿源燃料有限公司_91220881MAD8QR636B001P_排污许可证副本.pdf,11488594,SUCCESS,https://permit.mee.gov.cn/perxxgkinfo/xkgkAction!xkgk.action?xkgk=getxxgkContent&dataid=ff9a8e1a519c4ffc86b7404eed8491e5,https://permit.mee.gov.cn/perxxgkinfo/syssb/wysb/hpsp/hpsp-company-sewage!showImage.action?dataid=ff9a8e1a519c4ffc86b7404eed8491e5
3,5,吉林省,梅河口市,91220581MABP16HP4P001Q,梅河口市永发塑料加工厂,非金属废料和碎屑加工处理,2026-07-31至2031-07-30,2026-07-31,简化管理,梅河口市永发塑料加工厂_91220581MABP16HP4P001Q_排污许可证副本.pdf,6134122,SUCCESS,https://permit.mee.gov.cn/perxxgkinfo/xkgkAction!xkgk.action?xkgk=getxxgkContent&dataid=6577cad5278d422bbc9c6818803041ba,https://permit.mee.gov.cn/perxxgkinfo/syssb/wysb/hpsp/hpsp-company-sewage!showImage.action?dataid=6577cad5278d422bbc9c6818803041ba
3,6,吉林省,白山市,91220623584643359T001U,长白朝鲜族自治县开源污水处理有限责任公司,污水处理及其再生利用,2022-04-29至2027-04-28,2022-03-22,重点管理,长白朝鲜族自治县开源污水处理有限责任公司_91220623584643359T001U_排污许可证副本.pdf,11777648,SUCCESS,https://permit.mee.gov.cn/perxxgkinfo/xkgkAction!xkgk.action?xkgk=getxxgkContent&dataid=f83e630982e447a3845ee009d5320b23,https://permit.mee.gov.cn/perxxgkinfo/syssb/wysb/hpsp/hpsp-company-sewage!showImage.action?dataid=f83e630982e447a3845ee009d5320b23
3,7,吉林省,白城市,91220802MAC08NAU4T001U,白城瑞谷源粮食收储有限责任公司,谷物仓储,2022-11-17至2027-11-16,2022-11-17,简化管理,白城瑞谷源粮食收储有限责任公司_91220802MAC08NAU4T001U_排污许可证副本.pdf,7459815,SUCCESS,https://permit.mee.gov.cn/perxxgkinfo/xkgkAction!xkgk.action?xkgk=getxxgkContent&dataid=e47c56a88a274b0585d4fedae14cacfb,https://permit.mee.gov.cn/perxxgkinfo/syssb/wysb/hpsp/hpsp-company-sewage!showImage.action?dataid=e47c56a88a274b0585d4fedae14cacfb
3,8,吉林省,白城市,122208224130285462001U,通榆县中医院（通榆县妇产医院）,中医医院,2026-08-25至2031-08-24,2026-07-31,简化管理,通榆县中医院（通榆县妇产医院）_122208224130285462001U_排污许可证副本.pdf,9393977,SUCCESS,https://permit.mee.gov.cn/perxxgkinfo/xkgkAction!xkgk.action?xkgk=getxxgkContent&dataid=d64cb3b906bf4012be47fe443cb0b4b7,https://permit.mee.gov.cn/perxxgkinfo/syssb/wysb/hpsp/hpsp-company-sewage!showImage.action?dataid=d64cb3b906bf4012be47fe443cb0b4b7
3,9,吉林省,吉林市,9122020378264175XP001V,吉林市正凡工贸有限公司,化学试剂和助剂制造,2025-10-17至2030-10-16,2025-10-17,重点管理,吉林市正凡工贸有限公司_9122020378264175XP001V_排污许可证副本.pdf,9602421,SUCCESS,https://permit.mee.gov.cn/perxxgkinfo/xkgkAction!xkgk.action?xkgk=getxxgkContent&dataid=ca0c516a41ac4c6fb7ca3b7dd7e536bb,https://permit.mee.gov.cn/perxxgkinfo/syssb/wysb/hpsp/hpsp-company-sewage!showImage.action?dataid=ca0c516a41ac4c6fb7ca3b7dd7e536bb
3,10,吉林省,长春市,9122010105053676XE001X,中国石油天然气股份有限公司吉林长春销售分公司超达加油站,机动车燃油零售,2023-07-16至2028-07-15,2023-04-17,简化管理,中国石油天然气股份有限公司吉林长春销售分公司超达加油站_9122010105053676XE001X_排污许可证副本.pdf,7148282,SUCCESS,https://permit.mee.gov.cn/perxxgkinfo/xkgkAction!xkgk.action?xkgk=getxxgkContent&dataid=cf0a1bcd38004714952e0c5e950a903a,https://permit.mee.gov.cn/perxxgkinfo/syssb/wysb/hpsp/hpsp-company-sewage!showImage.action?dataid=cf0a1bcd38004714952e0c5e950a903a
4,1,吉林省,长春市,12220100MB08495147001V,首都医科大学附属北京安贞医院吉林医院,综合医院,2026-01-23至2031-01-22,2026-01-23,重点管理,首都医科大学附属北京安贞医院吉林医院_12220100MB08495147001V_排污许可证副本.pdf,8924443,SUCCESS (EXISTS),https://permit.mee.gov.cn/perxxgkinfo/xkgkAction!xkgk.action?xkgk=getxxgkContent&dataid=500bbe89c72f4691bb45e1f5adac37b9,
4,2,吉林省,延边朝鲜族自治州,91222406MA157JTD49001U,和龙市瀛泰路桥沥青搅拌有限公司,其他非金属矿物制品制造,2026-08-06至2031-08-05,2022-09-08,简化管理,和龙市瀛泰路桥沥青搅拌有限公司_91222406MA157JTD49001U_排污许可证副本.pdf,9286539,SUCCESS (EXISTS),https://permit.mee.gov.cn/perxxgkinfo/xkgkAction!xkgk.action?xkgk=getxxgkContent&dataid=ea18c12d4ce64558a6c2fa559ddd13a2,
4,3,吉林省,延边朝鲜族自治州,12222406413068521E002V,和龙市环境卫生管理中心,环境卫生管理,2023-06-29至2028-06-28,2023-06-26,重点管理,和龙市环境卫生管理中心_12222406413068521E002V_排污许可证副本.pdf,13072657,SUCCESS (EXISTS),https://permit.mee.gov.cn/perxxgkinfo/xkgkAction!xkgk.action?xkgk=getxxgkContent&dataid=b6db3082b74d4a7f908ef4d438a156c7,
4,4,吉林省,延边朝鲜族自治州,91222406081922786U001P,吉林天池球团有限公司,黑色金属冶炼和压延加工业,2024-08-23至2029-08-22,2024-08-23,重点管理,吉林天池球团有限公司_91222406081922786U001P_排污许可证副本.pdf,3718186,SUCCESS (EXISTS),https://permit.mee.gov.cn/perxxgkinfo/xkgkAction!xkgk.action?xkgk=getxxgkContent&dataid=fd56de98b33b480eb4cbb34953865855,
4,5,吉林省,白城市,91220822782624191Q018U,通榆县边昭镇污水处理站,污水处理及其再生利用,2021-12-09至2026-12-08,2021-12-09,简化管理,通榆县边昭镇污水处理站_91220822782624191Q018U_排污许可证副本.pdf,12125977,SUCCESS (EXISTS),https://permit.mee.gov.cn/perxxgkinfo/xkgkAction!xkgk.action?xkgk=getxxgkContent&dataid=6d0cf6fae3754349a71fd3db6cc655eb,
4,6,吉林省,长春市,91220122MADRJ99W21001V,长春华昱食业有限公司,屠宰及肉类加工,2021-12-02至2026-12-01,2021-10-15,重点管理,长春华昱食业有限公司_91220122MADRJ99W21001V_排污许可证副本.pdf,11617658,SUCCESS (EXISTS),https://permit.mee.gov.cn/perxxgkinfo/xkgkAction!xkgk.action?xkgk=getxxgkContent&dataid=862e4c2f2dd34e31935fe4ae05f2e71f,
4,7,吉林省,长春市,9122010166870813XD001Y,中国石油天然气股份有限公司吉林长春销售分公司霍林河加油站,机动车燃油零售,2023-07-03至2028-07-02,2023-04-18,简化管理,中国石油天然气股份有限公司吉林长春销售分公司霍林河加油站_9122010166870813XD001Y_排污许可证副本.pdf,7359393,SUCCESS (EXISTS),https://permit.mee.gov.cn/perxxgkinfo/xkgkAction!xkgk.action?xkgk=getxxgkContent&dataid=1cf355342c93483bb2636a840902d60b,
4,8,吉林省,长春市,912201016977938046001Y,中国石油天然气股份有限公司吉林长春销售分公司基隆路加油站,机动车燃油零售,2023-07-03至2028-07-02,2023-04-13,简化管理,中国石油天然气股份有限公司吉林长春销售分公司基隆路加油站_912201016977938046001Y_排污许可证副本.pdf,6717915,SUCCESS (EXISTS),https://permit.mee.gov.cn/perxxgkinfo/xkgkAction!xkgk.action?xkgk=getxxgkContent&dataid=3027bbe26ab04da383068c3d7f1973eb,
4,9,吉林省,延边朝鲜族自治州,91222404MA13X3DD9T001P,吉林紫金铜业有限公司,铜冶炼,2025-12-20至2030-12-19,2025-11-24,重点管理,吉林紫金铜业有限公司_91222404MA13X3DD9T001P_排污许可证副本.pdf,11701108,SUCCESS (EXISTS),https://permit.mee.gov.cn/perxxgkinfo/xkgkAction!xkgk.action?xkgk=getxxgkContent&dataid=86f3b664d4e6489a8c4fea63b8535b5b,
4,10,吉林省,延边朝鲜族自治州,54222404768985898H001U,珲春市河南街道新明村村民委员会,食用植物油加工,2026-06-24至2031-06-23,2026-06-24,简化管理,珲春市河南街道新明村村民委员会_54222404768985898H001U_排污许可证副本.pdf,9064823,SUCCESS (EXISTS),https://permit.mee.gov.cn/perxxgkinfo/xkgkAction!xkgk.action?xkgk=getxxgkContent&dataid=c8a88ce55b224fceb80c0883b7a50bd3,
5,1,吉林省,白城市,91220821MAC060204K001U,镇赉县恒升服务有限公司,热力生产和供应,2024-03-22至2029-03-21,2024-02-26,简化管理,镇赉县恒升服务有限公司_91220821MAC060204K001U_排污许可证副本.pdf,7153850,SUCCESS,https://permit.mee.gov.cn/perxxgkinfo/xkgkAction!xkgk.action?xkgk=getxxgkContent&dataid=8c7dd3d644754d61a5cd071bcb054f7b,https://permit.mee.gov.cn/perxxgkinfo/syssb/wysb/hpsp/hpsp-company-sewage!showImage.action?dataid=8c7dd3d644754d61a5cd071bcb054f7b
5,2,吉林省,四平市,91220322664260518P001P,吉林省天鑫水泥有限责任公司,水泥制造,2025-06-27至2030-06-26,2025-06-27,简化管理,吉林省天鑫水泥有限责任公司_91220322664260518P001P_排污许可证副本.pdf,11950745,SUCCESS,https://permit.mee.gov.cn/perxxgkinfo/xkgkAction!xkgk.action?xkgk=getxxgkContent&dataid=766b6d0a48d14907aedb59d416f214a7,https://permit.mee.gov.cn/perxxgkinfo/syssb/wysb/hpsp/hpsp-company-sewage!showImage.action?dataid=766b6d0a48d14907aedb59d416f214a7
5,3,吉林省,吉林市,1222028141268463X8001Q,蛟河市人民医院,医院,2026-09-14至2031-09-13,2026-07-31,简化管理,蛟河市人民医院_1222028141268463X8001Q_排污许可证副本.pdf,9827755,SUCCESS,https://permit.mee.gov.cn/perxxgkinfo/xkgkAction!xkgk.action?xkgk=getxxgkContent&dataid=3cd90062e3da4600bb35cd759e7b3a1d,https://permit.mee.gov.cn/perxxgkinfo/syssb/wysb/hpsp/hpsp-company-sewage!showImage.action?dataid=3cd90062e3da4600bb35cd759e7b3a1d
5,4,吉林省,通化市,91220501244585084W001Q,修正药业集团股份有限公司,中成药生产,2022-11-26至2027-11-25,2022-11-22,简化管理,修正药业集团股份有限公司_91220501244585084W001Q_排污许可证副本.pdf,11745430,SUCCESS,https://permit.mee.gov.cn/perxxgkinfo/xkgkAction!xkgk.action?xkgk=getxxgkContent&dataid=741379a790a74df993fb0d867910b436,https://permit.mee.gov.cn/perxxgkinfo/syssb/wysb/hpsp/hpsp-company-sewage!showImage.action?dataid=741379a790a74df993fb0d867910b436
5,5,吉林省,长春市,9122038174459637XK001U,中国石油天然气股份有限公司吉林长春销售分公司公主岭经营处第四十加油站,机动车燃油零售,2023-06-22至2028-06-21,2023-05-15,简化管理,中国石油天然气股份有限公司吉林长春销售分公司公主岭经营处第四十加油站_9122038174459637XK001U_排污许可证副本.pdf,7302105,SUCCESS,https://permit.mee.gov.cn/perxxgkinfo/xkgkAction!xkgk.action?xkgk=getxxgkContent&dataid=963242c4be334ddfb5fd0a4c3885acc6,https://permit.mee.gov.cn/perxxgkinfo/syssb/wysb/hpsp/hpsp-company-sewage!showImage.action?dataid=963242c4be334ddfb5fd0a4c3885acc6
5,6,吉林省,长春市,912203817445964094001U,中国石油天然气股份有限公司吉林长春销售分公司公主岭经营处第五加油站,机动车燃油零售,2023-06-22至2028-06-21,2023-05-15,简化管理,中国石油天然气股份有限公司吉林长春销售分公司公主岭经营处第五加油站_912203817445964094001U_排污许可证副本.pdf,7151191,SUCCESS,https://permit.mee.gov.cn/perxxgkinfo/xkgkAction!xkgk.action?xkgk=getxxgkContent&dataid=f366456238414edebb9c117118b7e898,https://permit.mee.gov.cn/perxxgkinfo/syssb/wysb/hpsp/hpsp-company-sewage!showImage.action?dataid=f366456238414edebb9c117118b7e898
5,7,吉林省,长春市,912203817445964762001U,中国石油天然气股份有限公司吉林长春销售分公司公主岭经营处荣达加油站,机动车燃油零售,2023-06-22至2028-06-21,2023-05-15,简化管理,中国石油天然气股份有限公司吉林长春销售分公司公主岭经营处荣达加油站_912203817445964762001U_排污许可证副本.pdf,6324059,SUCCESS,https://permit.mee.gov.cn/perxxgkinfo/xkgkAction!xkgk.action?xkgk=getxxgkContent&dataid=b9863c5be4ec4024a815c23ec5eec6b2,https://permit.mee.gov.cn/perxxgkinfo/syssb/wysb/hpsp/hpsp-company-sewage!showImage.action?dataid=b9863c5be4ec4024a815c23ec5eec6b2
5,8,吉林省,长春市,91220381677300718A001U,中国石油天然气股份有限公司吉林长春销售分公司公主岭经营处城区北加油站,机动车燃油零售,2023-06-22至2028-06-21,2023-05-15,简化管理,中国石油天然气股份有限公司吉林长春销售分公司公主岭经营处城区北加油站_91220381677300718A001U_排污许可证副本.pdf,0,FAILED (NO FUBUN DATA),https://permit.mee.gov.cn/perxxgkinfo/xkgkAction!xkgk.action?xkgk=getxxgkContent&dataid=269cfca53c5346158530732fc6760336,https://permit.mee.gov.cn/perxxgkinfo/syssb/wysb/hpsp/hpsp-company-sewage!showImage.action?dataid=269cfca53c5346158530732fc6760336
5,9,吉林省,长春市,912201017359219948001W,中国石油天然气股份有限公司吉林长春销售分公司二马路加油站,机动车燃油零售,2023-07-08至2028-07-07,2023-04-20,简化管理,中国石油天然气股份有限公司吉林长春销售分公司二马路加油站_912201017359219948001W_排污许可证副本.pdf,0,FAILED (NO FUBUN DATA),https://permit.mee.gov.cn/perxxgkinfo/xkgkAction!xkgk.action?xkgk=getxxgkContent&dataid=178f35b1032e49c8b32d2e733fd42c9b,https://permit.mee.gov.cn/perxxgkinfo/syssb/wysb/hpsp/hpsp-company-sewage!showImage.action?dataid=178f35b1032e49c8b32d2e733fd42c9b
5,10,吉林省,长春市,91220101066434231E001Z,中国石油天然气股份有限公司吉林长春销售分公司欣珊环加油站,机动车燃油零售,2023-07-20至2028-07-19,2023-06-19,简化管理,中国石油天然气股份有限公司吉林长春销售分公司欣珊环加油站_91220101066434231E001Z_排污许可证副本.pdf,0,FAILED (NO FUBUN DATA),https://permit.mee.gov.cn/perxxgkinfo/xkgkAction!xkgk.action?xkgk=getxxgkContent&dataid=f1dde0a001654c62a7b54a4b2d02d3e8,https://permit.mee.gov.cn/perxxgkinfo/syssb/wysb/hpsp/hpsp-company-sewage!showImage.action?dataid=f1dde0a001654c62a7b54a4b2d02d3e8
